MD5,detections,Package_Name,Permissions,Last_date,Verdict,Positive
f35e3be9c3f773812330295161e59c6a,23,com.auybbb.aqwqws,"android.permission.INTERNET,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_PHONE_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.GET_TASKS,android.permission.DOWNLOAD_WITHOUT_NOTIFICATION,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.CHANGE_WIFI_STATE,android.permission.CHANGE_NETWORK_STATE,android.permission.MOUNT_UNMOUNT_FILESYSTEMS,android.permission.ACCESS_COARSE_LOCATION,android.permission.VIBRATE,android.permission.CAMERA,android.permission.FLASHLIGHT,android.permission.READ_PHONE_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,com.android.launcher.permission.INSTALL_SHORTCUT,android.permission.ACCESS_NETWORK_STATE,com.oppo.launcher.permission.READ_SETTINGS",2/17/2019,not-a-virus:HEUR:RiskTool.AndroidOS.PornVideo.cp,1
3ac71d31762f20c3993c90d9d5532a06,20,kbfskwtf.ufc.wfjan.wseykt,"android.permission.INTERNET,android.permission.READ_PHONE_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.INTERNET,android.permission.SYSTEM_ALERT_WINDOW,android.permission.SYSTEM_OVERLAY_WINDOW,android.permission.GET_TASKS,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,android.permission.RECEIVE_USER_PRESENT,android.permission.DOWNLOAD_WITHOUT_NOTIFICATION,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_WIFI_STATE,android.permission.CHANGE_WIFI_STATE,android.permission.CHANGE_NETWORK_STATE,com.android.launcher.permission.READ_SETTINGS",2/21/2019,not-a-virus:HEUR:RiskTool.AndroidOS.PornVideo.cp,1
df621c6a1d84eac06099398669330f78,23,com.auybbb.alookm,"android.permission.INTERNET,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_PHONE_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.GET_TASKS,android.permission.DOWNLOAD_WITHOUT_NOTIFICATION,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.CHANGE_WIFI_STATE,android.permission.CHANGE_NETWORK_STATE,android.permission.MOUNT_UNMOUNT_FILESYSTEMS,android.permission.ACCESS_COARSE_LOCATION,android.permission.VIBRATE,android.permission.CAMERA,android.permission.FLASHLIGHT,android.permission.READ_PHONE_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,com.android.launcher.permission.INSTALL_SHORTCUT,android.permission.ACCESS_NETWORK_STATE,com.oppo.launcher.permission.READ_SETTINGS",2/17/2019,not-a-virus:HEUR:RiskTool.AndroidOS.PornVideo.cp,1
22bafc6f2a77caf8d2dc33710ac7f591,25,com.auybbb.alookm,"android.permission.INTERNET,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_PHONE_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.GET_TASKS,android.permission.DOWNLOAD_WITHOUT_NOTIFICATION,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.CHANGE_WIFI_STATE,android.permission.CHANGE_NETWORK_STATE,android.permission.MOUNT_UNMOUNT_FILESYSTEMS,android.permission.ACCESS_COARSE_LOCATION,android.permission.VIBRATE,android.permission.CAMERA,android.permission.FLASHLIGHT,android.permission.READ_PHONE_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,com.android.launcher.permission.INSTALL_SHORTCUT,android.permission.ACCESS_NETWORK_STATE,com.oppo.launcher.permission.READ_SETTINGS",2/17/2019,not-a-virus:HEUR:RiskTool.AndroidOS.PornVideo.cp,1
380841e68344286712e78a5bb3cdb588,24,com.auybbb.aqwqws,"android.permission.INTERNET,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_PHONE_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.GET_TASKS,android.permission.DOWNLOAD_WITHOUT_NOTIFICATION,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.CHANGE_WIFI_STATE,android.permission.CHANGE_NETWORK_STATE,android.permission.MOUNT_UNMOUNT_FILESYSTEMS,android.permission.ACCESS_COARSE_LOCATION,android.permission.VIBRATE,android.permission.CAMERA,android.permission.FLASHLIGHT,android.permission.READ_PHONE_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,com.android.launcher.permission.INSTALL_SHORTCUT,android.permission.ACCESS_NETWORK_STATE,com.oppo.launcher.permission.READ_SETTINGS",2/17/2019,not-a-virus:HEUR:RiskTool.AndroidOS.PornVideo.cp,1
0003ccabb33e9ff11b82a604c17f4eda,24,com.auybbb.alookm,"android.permission.INTERNET,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_PHONE_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.GET_TASKS,android.permission.DOWNLOAD_WITHOUT_NOTIFICATION,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.CHANGE_WIFI_STATE,android.permission.CHANGE_NETWORK_STATE,android.permission.MOUNT_UNMOUNT_FILESYSTEMS,android.permission.ACCESS_COARSE_LOCATION,android.permission.VIBRATE,android.permission.CAMERA,android.permission.FLASHLIGHT,android.permission.READ_PHONE_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,com.android.launcher.permission.INSTALL_SHORTCUT,android.permission.ACCESS_NETWORK_STATE,com.oppo.launcher.permission.READ_SETTINGS",2/17/2019,not-a-virus:HEUR:RiskTool.AndroidOS.PornVideo.cp,1
77b3cfb98ad7f9e75e4a57c0423fc616,26,nlfqxt.xxzz.keihopp.pmegi,"android.permission.INTERNET,android.permission.READ_PHONE_STATE,android.permission.READ_EXTERNAL_STORAGE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.MOUNT_UNMOUNT_FILESYSTEMS,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.CHANGE_NETWORK_STATE,android.permission.CHANGE_WIFI_STATE,android.permission.VIBRATE,android.webkit.permission.PLUGIN,android.permission.READ_SMS,android.permission.RECEIVE_SMS,android.permission.SEND_SMS,android.permission.WRITE_SMS,android.permission.ACCESS_FINE_LOCATION,android.permission.ACCESS_COARSE_LOCATION,android.permission.READ_CONTACTS,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.RECEIVE_WAP_PUSH,android.permission.ACCESS_WIFI_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.RECEIVE_SMS,android.permission.SEND_SMS,android.permission.RECEIVE_MMS,android.permission.READ_PHONE_STATE,android.permission.RESTART_PACKAGES,android.permission.BROADCAST_STICKY,android.permission.GET_ACCOUNTS,android.permission.READ_SMS,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_LOGS,android.permission.CHANGE_WIFI_STATE,android.permission.WRITE_SMS,android.permission.MOUNT_UNMOUNT_FILESYSTEMS,android.permission.SYSTEM_ALERT_WINDOW,android.permission.ACCESS_WIFI_STATE,android.permission.DEVICE_POWER,android.permission.WAKE_LOCK,android.permission.WRITE_APN_SETTINGS,com.android.launcher.permission.READ_SETTINGS,com.google.android.launcher.permission.READ_SETTINGS,com.android.launcher.permission.WRITE_SETTINGS,com.android.launcher2.permission.READ_SETTINGS,com.android.launcher2.permission.WRITE_SETTINGS,com.android.launcher3.permission.READ_SETTINGS,com.android.launcher3.permission.WRITE_SETTINGS,cn.nubia.launcher.permission.READ_SETTINGS,cn.nubia.launcher.permission.WRITE_SETTINGS,com.htc.launcher.permission.READ_SETTINGS,com.htc.launcher.permission.WRITE_SETTINGS,com.oppo.launcher.permission.READ_SETTINGS,com.oppo.launcher.permission.WRITE_SETTINGS,com.qiku.launcher.permission.READ_SETTINGS,com.qiku.launcher.permission.WRITE_SETTINGS,com.huawei.android.launcher.permission.READ_SETTINGS,com.huawei.android.launcher.permission.WRITE_SETTINGS,com.bbk.launcher2.permission.READ_SETTINGS,com.bbk.launcher2.permission.WRITE_SETTINGS,com.android.launcher.permission.INSTALL_SHORTCUT,com.android.launcher.permission.UNINSTALL_SHORTCUT,android.permission.ACCESS_MOCK_LOCATION,android.permission.ACCESS_MTK_MMHW,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_SUPERUSER,android.permission.ACCESS_WIFI_STATE,android.permission.CAMERA,android.permission.CHANGE_NETWORK_STATE,android.permission.CHANGE_WIFI_STATE,android.permission.GET_PACKAGE_SIZE,android.permission.GET_TASKS,android.permission.INTERNET,android.permission.KILL_BACKGROUND_PROCESSES,android.permission.READ_EXTERNAL_STORAGE,android.permission.READ_LOGS,android.permission.READ_OWNER_DATA,android.permission.READ_PHONE_STATE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.RESTART_PACKAGES,android.permission.WAKE_LOCK,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.WRITE_OWNER_DATA,android.permission.WRITE_SETTINGS,android.permission.CALL_PHONE,android.permission.DISABLE_KEYGUARD,android.permission.READ_CALL_LOG,android.permission.WRITE_CALL_LOG,android.permission.SYSTEM_OVERLAY_WINDOW,android.permission.RECEIVE_USER_PRESENT,android.permission.DOWNLOAD_WITHOUT_NOTIFICATION,android.permission.EXPAND_STATUS_BAR,android.permission.MODIFY_AUDIO_SETTINGS,android.permission.FLASHLIGHT,android.permission.SYSTEM_OVERLAY_WINDOW,android.permission.INTERNET,android.permission.SYSTEM_ALERT_WINDOW,android.permission.SYSTEM_OVERLAY_WINDOW,android.permission.GET_TASKS,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,android.permission.RECEIVE_USER_PRESENT,android.permission.DOWNLOAD_WITHOUT_NOTIFICATION,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_WIFI_STATE,android.permission.CHANGE_WIFI_STATE,android.permission.CHANGE_NETWORK_STATE,com.android.launcher.permission.READ_SETTINGS",2/19/2019,not-a-virus:HEUR:RiskTool.AndroidOS.PornVideo.cp,1
d43a043f97a0ead0bccd56b4fc043455,22,com.auybbb.alookm,"android.permission.INTERNET,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_PHONE_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.GET_TASKS,android.permission.DOWNLOAD_WITHOUT_NOTIFICATION,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.CHANGE_WIFI_STATE,android.permission.CHANGE_NETWORK_STATE,android.permission.MOUNT_UNMOUNT_FILESYSTEMS,android.permission.ACCESS_COARSE_LOCATION,android.permission.VIBRATE,android.permission.CAMERA,android.permission.FLASHLIGHT,android.permission.READ_PHONE_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,com.android.launcher.permission.INSTALL_SHORTCUT,android.permission.ACCESS_NETWORK_STATE,com.oppo.launcher.permission.READ_SETTINGS",2/17/2019,not-a-virus:HEUR:RiskTool.AndroidOS.PornVideo.cp,1
e22774a8bbc3df162d879f62315daee1,18,com.kmdar.cn,"android.permission.INTERNET,android.permission.READ_PHONE_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.INTERNET,android.permission.SYSTEM_ALERT_WINDOW,android.permission.SYSTEM_OVERLAY_WINDOW,android.permission.GET_TASKS,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,android.permission.RECEIVE_USER_PRESENT,android.permission.DOWNLOAD_WITHOUT_NOTIFICATION,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_WIFI_STATE,android.permission.CHANGE_WIFI_STATE,android.permission.CHANGE_NETWORK_STATE,com.android.launcher.permission.READ_SETTINGS",2/18/2019,not-a-virus:HEUR:RiskTool.AndroidOS.PornVideo.cp,1
04dc3c4323121d258ea8b36ab7c98be8,4,com.ltd.onedream.voyytongcjiaoy,"android.permission.READ_EXTERNAL_STORAGE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_PHONE_STATE,android.permission.INTERNET,android.permission.ACCESS_WIFI_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.CHANGE_WIFI_STATE,android.permission.MOUNT_UNMOUNT_FILESYSTEMS,android.permission.BROADCAST_STICKY,android.permission.CAMERA,android.permission.ACCESS_FINE_LOCATION,android.permission.ACCESS_COARSE_LOCATION,android.permission.RECORD_AUDIO,android.permission.WAKE_LOCK,android.permission.ACCESS_LOCATION_EXTRA_COMMANDS,getui.permission.GetuiService.com.ltd.onedream.voyytongcjiaoy",2/19/2019,not-a-virus:HEUR:RiskTool.AndroidOS.PornVideo.cp,1
2ec452ec2aecd82f0b1c584e73e40bb7,23,com.auybbb.aqwqws,"android.permission.INTERNET,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_PHONE_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.GET_TASKS,android.permission.DOWNLOAD_WITHOUT_NOTIFICATION,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.CHANGE_WIFI_STATE,android.permission.CHANGE_NETWORK_STATE,android.permission.MOUNT_UNMOUNT_FILESYSTEMS,android.permission.ACCESS_COARSE_LOCATION,android.permission.VIBRATE,android.permission.CAMERA,android.permission.FLASHLIGHT,android.permission.READ_PHONE_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,com.android.launcher.permission.INSTALL_SHORTCUT,android.permission.ACCESS_NETWORK_STATE,com.oppo.launcher.permission.READ_SETTINGS",2/17/2019,not-a-virus:HEUR:RiskTool.AndroidOS.PornVideo.cp,1
be97747b92da812c43df583c5f8dd635,23,com.auybbb.aqwqws,"android.permission.INTERNET,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_PHONE_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.GET_TASKS,android.permission.DOWNLOAD_WITHOUT_NOTIFICATION,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.CHANGE_WIFI_STATE,android.permission.CHANGE_NETWORK_STATE,android.permission.MOUNT_UNMOUNT_FILESYSTEMS,android.permission.ACCESS_COARSE_LOCATION,android.permission.VIBRATE,android.permission.CAMERA,android.permission.FLASHLIGHT,android.permission.READ_PHONE_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,com.android.launcher.permission.INSTALL_SHORTCUT,android.permission.ACCESS_NETWORK_STATE,com.oppo.launcher.permission.READ_SETTINGS",2/17/2019,not-a-virus:HEUR:RiskTool.AndroidOS.PornVideo.cp,1
6eb2e8e2e5d8e7eebb3598f8d2bd652c,25,com.auybbb.alookm,"android.permission.INTERNET,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_PHONE_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.GET_TASKS,android.permission.DOWNLOAD_WITHOUT_NOTIFICATION,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.CHANGE_WIFI_STATE,android.permission.CHANGE_NETWORK_STATE,android.permission.MOUNT_UNMOUNT_FILESYSTEMS,android.permission.ACCESS_COARSE_LOCATION,android.permission.VIBRATE,android.permission.CAMERA,android.permission.FLASHLIGHT,android.permission.READ_PHONE_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,com.android.launcher.permission.INSTALL_SHORTCUT,android.permission.ACCESS_NETWORK_STATE,com.oppo.launcher.permission.READ_SETTINGS",2/17/2019,not-a-virus:HEUR:RiskTool.AndroidOS.PornVideo.cp,1
04c5757c6fafbdc0d473e25227ccc73c,23,com.auybbb.aqwqws,"android.permission.INTERNET,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_PHONE_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.GET_TASKS,android.permission.DOWNLOAD_WITHOUT_NOTIFICATION,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.CHANGE_WIFI_STATE,android.permission.CHANGE_NETWORK_STATE,android.permission.MOUNT_UNMOUNT_FILESYSTEMS,android.permission.ACCESS_COARSE_LOCATION,android.permission.VIBRATE,android.permission.CAMERA,android.permission.FLASHLIGHT,android.permission.READ_PHONE_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,com.android.launcher.permission.INSTALL_SHORTCUT,android.permission.ACCESS_NETWORK_STATE,com.oppo.launcher.permission.READ_SETTINGS",2/17/2019,not-a-virus:HEUR:RiskTool.AndroidOS.PornVideo.cp,1
4295bd4edd911f07845181f97073604e,30,rinimabi.jijiposl.baodu,"android.permission.DOWNLOAD_WITHOUT_NOTIFICATION,android.permission.INTERNET,android.permission.READ_PHONE_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.VIBRATE,android.webkit.permission.PLUGIN,android.permission.ACCESS_NETWORK_STATE,android.permission.CHANGE_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,cn.swiftpass.wxpay.permission.MMOAUTH_CALLBACK,cn.swiftpass.wxpay.permission.MM_MESSAGE,android.permission.ACCESS_COARSE_LOCATION,android.permission.CAMERA,android.permission.FLASHLIGHT,xvtian.gai.receiver,android.permission.SYSTEM_ALERT_WINDOW,android.permission.SYSTEM_OVERLAY_WINDOW,cn.swiftpass.wxpay.permission.MMOAUTH_CALLBACK,cn.swiftpass.wxpay.permission.MM_MESSAGE,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.READ_PHONE_STATE,android.permission.ACCESS_COARSE_LOCATION,android.permission.VIBRATE,android.permission.CAMERA,android.permission.FLASHLIGHT,xvtian.gai.receiver,android.permission.SYSTEM_ALERT_WINDOW,android.permission.SYSTEM_OVERLAY_WINDOW,android.permission.READ_PHONE_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.CALL_PHONE,android.permission.WAKE_LOCK,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.MOUNT_UNMOUNT_FILESYSTEMS,android.permission.READ_EXTERNAL_STORAGE,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.CHANGE_NETWORK_STATE,android.permission.READ_PHONE_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.INTERNET,android.permission.READ_PHONE_STATE,android.permission.RECORD_AUDIO,android.permission.CHANGE_WIFI_STATE,android.permission.CAMERA,android.permission.MOUNT_UNMOUNT_FILESYSTEMS,android.permission.RECORD_VIDEO",2/22/2019,not-a-virus:HEUR:RiskTool.AndroidOS.PornVideo.cp,1
93c176d3d15587136cb8f42be36ef938,24,com.auybbb.aqwqws,"android.permission.INTERNET,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_PHONE_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.GET_TASKS,android.permission.DOWNLOAD_WITHOUT_NOTIFICATION,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.CHANGE_WIFI_STATE,android.permission.CHANGE_NETWORK_STATE,android.permission.MOUNT_UNMOUNT_FILESYSTEMS,android.permission.ACCESS_COARSE_LOCATION,android.permission.VIBRATE,android.permission.CAMERA,android.permission.FLASHLIGHT,android.permission.READ_PHONE_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,com.android.launcher.permission.INSTALL_SHORTCUT,android.permission.ACCESS_NETWORK_STATE,com.oppo.launcher.permission.READ_SETTINGS",2/17/2019,not-a-virus:HEUR:RiskTool.AndroidOS.PornVideo.cp,1
f97f721c283bf1ec79196f3dc839e6e4,23,com.auybbb.aqwqws,"android.permission.INTERNET,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_PHONE_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.GET_TASKS,android.permission.DOWNLOAD_WITHOUT_NOTIFICATION,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.CHANGE_WIFI_STATE,android.permission.CHANGE_NETWORK_STATE,android.permission.MOUNT_UNMOUNT_FILESYSTEMS,android.permission.ACCESS_COARSE_LOCATION,android.permission.VIBRATE,android.permission.CAMERA,android.permission.FLASHLIGHT,android.permission.READ_PHONE_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,com.android.launcher.permission.INSTALL_SHORTCUT,android.permission.ACCESS_NETWORK_STATE,com.oppo.launcher.permission.READ_SETTINGS",2/17/2019,not-a-virus:HEUR:RiskTool.AndroidOS.PornVideo.cp,1
f4258f86559d62b4d6152c3d4c4250d7,24,com.auybbb.aqwqws,"android.permission.INTERNET,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_PHONE_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.GET_TASKS,android.permission.DOWNLOAD_WITHOUT_NOTIFICATION,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.CHANGE_WIFI_STATE,android.permission.CHANGE_NETWORK_STATE,android.permission.MOUNT_UNMOUNT_FILESYSTEMS,android.permission.ACCESS_COARSE_LOCATION,android.permission.VIBRATE,android.permission.CAMERA,android.permission.FLASHLIGHT,android.permission.READ_PHONE_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,com.android.launcher.permission.INSTALL_SHORTCUT,android.permission.ACCESS_NETWORK_STATE,com.oppo.launcher.permission.READ_SETTINGS",2/17/2019,not-a-virus:HEUR:RiskTool.AndroidOS.PornVideo.cp,1
434cec24e25169c07bd12f6b88737363,26,com.auybbb.aqwqws,"android.permission.INTERNET,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_PHONE_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.GET_TASKS,android.permission.DOWNLOAD_WITHOUT_NOTIFICATION,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.CHANGE_WIFI_STATE,android.permission.CHANGE_NETWORK_STATE,android.permission.MOUNT_UNMOUNT_FILESYSTEMS,android.permission.ACCESS_COARSE_LOCATION,android.permission.VIBRATE,android.permission.CAMERA,android.permission.FLASHLIGHT,android.permission.READ_PHONE_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,com.android.launcher.permission.INSTALL_SHORTCUT,android.permission.ACCESS_NETWORK_STATE,com.oppo.launcher.permission.READ_SETTINGS",2/17/2019,not-a-virus:HEUR:RiskTool.AndroidOS.PornVideo.cp,1
d1872ccadfe0dd537a8047f11ac96223,26,rinimabi.jijiposl.baodu,"android.permission.DOWNLOAD_WITHOUT_NOTIFICATION,android.permission.INTERNET,android.permission.READ_PHONE_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.VIBRATE,android.webkit.permission.PLUGIN,android.permission.ACCESS_NETWORK_STATE,android.permission.CHANGE_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,cn.swiftpass.wxpay.permission.MMOAUTH_CALLBACK,cn.swiftpass.wxpay.permission.MM_MESSAGE,android.permission.ACCESS_COARSE_LOCATION,android.permission.CAMERA,android.permission.FLASHLIGHT,xvtian.gai.receiver,android.permission.SYSTEM_ALERT_WINDOW,android.permission.SYSTEM_OVERLAY_WINDOW,cn.swiftpass.wxpay.permission.MMOAUTH_CALLBACK,cn.swiftpass.wxpay.permission.MM_MESSAGE,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.READ_PHONE_STATE,android.permission.ACCESS_COARSE_LOCATION,android.permission.VIBRATE,android.permission.CAMERA,android.permission.FLASHLIGHT,xvtian.gai.receiver,android.permission.SYSTEM_ALERT_WINDOW,android.permission.SYSTEM_OVERLAY_WINDOW,android.permission.READ_PHONE_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.CALL_PHONE,android.permission.WAKE_LOCK,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.MOUNT_UNMOUNT_FILESYSTEMS,android.permission.READ_EXTERNAL_STORAGE,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.CHANGE_NETWORK_STATE,android.permission.READ_PHONE_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.INTERNET,android.permission.READ_PHONE_STATE,android.permission.RECORD_AUDIO,android.permission.CHANGE_WIFI_STATE,android.permission.CAMERA,android.permission.MOUNT_UNMOUNT_FILESYSTEMS,android.permission.RECORD_VIDEO",2/18/2019,not-a-virus:HEUR:RiskTool.AndroidOS.PornVideo.cp,1
1b9ccb585f64ff720ca25f80b4afd32c,27,com.auybbb.aqwqws,"android.permission.INTERNET,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_PHONE_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.GET_TASKS,android.permission.DOWNLOAD_WITHOUT_NOTIFICATION,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.CHANGE_WIFI_STATE,android.permission.CHANGE_NETWORK_STATE,android.permission.MOUNT_UNMOUNT_FILESYSTEMS,android.permission.ACCESS_COARSE_LOCATION,android.permission.VIBRATE,android.permission.CAMERA,android.permission.FLASHLIGHT,android.permission.READ_PHONE_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,com.android.launcher.permission.INSTALL_SHORTCUT,android.permission.ACCESS_NETWORK_STATE,com.oppo.launcher.permission.READ_SETTINGS",2/17/2019,not-a-virus:HEUR:RiskTool.AndroidOS.PornVideo.cp,1
8e520f5bce5563a715e4e165808ae02e,17,com.maiy.xiao.kum,"android.permission.INTERNET,android.permission.READ_PHONE_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.WRITE_SETTINGS,android.permission.MOUNT_UNMOUNT_FILESYSTEMS,android.permission.INTERNET,android.permission.SYSTEM_ALERT_WINDOW,android.permission.SYSTEM_OVERLAY_WINDOW,android.permission.GET_TASKS,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,android.permission.RECEIVE_USER_PRESENT,android.permission.DOWNLOAD_WITHOUT_NOTIFICATION,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_WIFI_STATE,android.permission.CHANGE_WIFI_STATE,android.permission.CHANGE_NETWORK_STATE,com.android.launcher.permission.READ_SETTINGS",2/19/2019,not-a-virus:HEUR:RiskTool.AndroidOS.PornVideo.cp,1
